000148.898|  776208.0000kb|      0.0000kb added| ALWAYS| Hero Taric(2) created for AcabHools1926
000149.522|  787176.0000kb|  10968.0000kb added| ALWAYS| PKT_S2C_EndSpawn
000156.654|  789216.0000kb|   2040.0000kb added| ALWAYS| PKT_StartGame
000158.000|  822784.0000kb|  33568.0000kb added| ALWAYS| PKT_StartGame Finished proccessing
000158.063|  824464.0000kb|   1680.0000kb added| ALWAYS| GAMESTATE_GAMELOOP Begin
000158.063|  824464.0000kb|      0.0000kb added| ALWAYS| GAMESTATE_GAMELOOP Update World
000158.067|  824620.0032kb|    156.0000kb added| ALWAYS| GAMESTATE_GAMELOOP GUIMenuProcess
000158.067|  824624.0000kb|      4.0000kb added| ALWAYS| GAMESTATE_GAMELOOP HUDProcess
000158.067|  824628.0968kb|      4.0000kb added| ALWAYS| GAMESTATE_GAMELOOP Particle Simulation
000158.067|  824628.0968kb|      0.0000kb added| ALWAYS| GAMESTATE_GAMELOOP FOWUpdate
000158.069|  824844.0032kb|    216.0000kb added| ALWAYS| GAMESTATE_GAMELOOP UpdateVis
000158.071|  825928.0000kb|   1084.0000kb added| ALWAYS| GAMESTATE_GAMELOOP PreRender
000158.071|  825928.0000kb|      0.0000kb added| ALWAYS| GAMESTATE_GAMELOOP Render
000158.106|  835256.0000kb|   9328.0000kb added| ALWAYS| GAMESTATE_GAMELOOP PostProcess
000158.106|  835256.0000kb|      0.0000kb added| ALWAYS| GAMESTATE_GAMELOOP ApplyGamma
000158.106|  835260.0032kb|      4.0000kb added| ALWAYS| GAMESTATE_GAMELOOP HUDDraw
000158.108|  836684.0032kb|   1424.0000kb added| ALWAYS| GAMESTATE_GAMELOOP GUIMenuDraw
000158.108|  836688.0000kb|      4.0000kb added| ALWAYS| GAMESTATE_GAMELOOP DrawSysInfo
000158.108|  836688.0000kb|      0.0000kb added| ALWAYS| GAMESTATE_GAMELOOP MCommandDraw
000158.108|  836688.0000kb|      0.0000kb added| ALWAYS| GAMESTATE_GAMELOOP FlushText
000158.108|  836688.0000kb|      0.0000kb added| ALWAYS| GAMESTATE_GAMELOOP AudioUpdate
000158.108|  836700.0032kb|     12.0000kb added| ALWAYS| GAMESTATE_GAMELOOP EndRender & EndFrame
000158.114|  836764.0032kb|     64.0000kb added| ALWAYS| Performing WSAStartup
000158.116|  817264.0000kb| -19500.0000kb added| ALWAYS| GAMESTATE_GAMELOOP End
000158.553|  823448.0000kb|   6184.0000kb added| ALWAYS| Performing WSACleanup
000176.577|  800316.0032kb| -23132.0000kb added| ALWAYS| r3dRenderLayer::RecreateOwnedResources
000176.834|  852804.0968kb|  52488.0000kb added|  ERROR| RadsOpenFile: RADS cannot open file "C:/Riot Games/League of Legends/Config/Champions/Akali/Recommended/RIOT_ItemSet_1.json" because it's not in the manifest.
000197.112|  892112.0000kb|  39308.0000kb added| ALWAYS| r3dRenderLayer::RecreateOwnedResources
000218.664| 1092616.0936kb| 200504.0000kb added|   WARN| A HUD event is being identified in a deprecated way: scn1_btn_3
000277.344| 1176636.0032kb|  84020.0000kb added| ALWAYS| Performing WSAStartup
000277.797| 1178124.0032kb|   1488.0000kb added| ALWAYS| Performing WSACleanup
000282.291| 1174864.0000kb|  -3260.0000kb added|  ERROR| >>> EffectHashMap::HashToName - Match not found for hash 0b0a2639
000302.561| 1188992.0000kb|  14128.0000kb added|  ERROR| >>> EffectHashMap::HashToName - Match not found for hash 0b0a2639
000320.378| 1191660.0032kb|   2668.0000kb added|  ERROR| >>> EffectHashMap::HashToName - Match not found for hash 0b0a2639
000343.308| 1190384.0000kb|  -1276.0000kb added|  ERROR| >>> EffectHashMap::HashToName - Match not found for hash 0b0a2639
000361.275| 1190924.0032kb|    540.0000kb added|  ERROR| >>> EffectHashMap::HashToName - Match not found for hash 0b0a2639
000397.345| 1178888.0936kb| -12036.0000kb added| ALWAYS| Performing WSAStartup
000397.773| 1174000.0000kb|  -4888.0000kb added| ALWAYS| Performing WSACleanup
000402.225| 1204776.0936kb|  30776.0000kb added|  ERROR| >>> EffectHashMap::HashToName - Match not found for hash 0b0a2639
000419.539| 1216920.0064kb|  12144.0000kb added|  ERROR| >>> EffectHashMap::HashToName - Match not found for hash 0b0a2639
000436.738| 1205320.0936kb| -11600.0000kb added|  ERROR| >>> EffectHashMap::HashToName - Match not found for hash 0b0a2639
000454.512| 1220572.0032kb|  15252.0000kb added|  ERROR| >>> EffectHashMap::HashToName - Match not found for hash 0b0a2639
000469.051| 1215116.0032kb|  -5456.0000kb added|   WARN| Attempting to begin unprepared MusicCue (cueID: 41).  For better performance call PrepareMusicCue() before calling Begin() on this cue.
000470.053| 1216260.0968kb|   1144.0000kb added|  ERROR| >>> EffectHashMap::HashToName - Match not found for hash 0b0a2639
000487.802| 1227148.0032kb|  10888.0000kb added|   WARN| A HUD event is being identified in a deprecated way: Generic/button_click
000490.285| 1224148.0968kb|  -3000.0000kb added|   WARN| A HUD event is being identified in a deprecated way: Generic/button_click
000490.379| 1224160.0000kb|     12.0000kb added|   WARN| A HUD event is being identified in a deprecated way: Generic/button_release
000493.302| 1225276.0032kb|   1116.0000kb added|   WARN| A HUD event is being identified in a deprecated way: Generic/button_click
000493.385| 1225276.0032kb|      0.0000kb added|   WARN| A HUD event is being identified in a deprecated way: Generic/button_release
000493.619| 1225860.0968kb|    584.0000kb added|   WARN| A HUD event is being identified in a deprecated way: Generic/button_click
000493.686| 1225860.0968kb|      0.0000kb added|   WARN| A HUD event is being identified in a deprecated way: Generic/button_release
000494.093| 1226184.0936kb|    324.0000kb added|   WARN| A HUD event is being identified in a deprecated way: Generic/button_click
000494.188| 1229428.0968kb|   3244.0000kb added|   WARN| A HUD event is being identified in a deprecated way: Generic/button_release
000494.656| 1235664.0000kb|   6236.0000kb added|   WARN| A HUD event is being identified in a deprecated way: Generic/button_click
000494.721| 1235664.0000kb|      0.0000kb added|   WARN| A HUD event is being identified in a deprecated way: Generic/button_release
000495.099| 1235924.0968kb|    260.0000kb added|   WARN| A HUD event is being identified in a deprecated way: Generic/button_click
000495.134| 1232852.0968kb|  -3072.0000kb added|   WARN| A HUD event is being identified in a deprecated way: Generic/button_release
000495.535| 1233104.0000kb|    252.0000kb added|   WARN| A HUD event is being identified in a deprecated way: Generic/button_click
000495.588| 1233104.0000kb|      0.0000kb added|   WARN| A HUD event is being identified in a deprecated way: Generic/button_release
000517.339| 1226000.0000kb|  -7104.0000kb added| ALWAYS| Performing WSAStartup
000517.781| 1226136.0064kb|    136.0000kb added| ALWAYS| Performing WSACleanup
000527.697| 1228080.0000kb|   1944.0000kb added|  ERROR| >>> EffectHashMap::HashToName - Match not found for hash 0b0a2639
000545.134| 1237000.0936kb|   8920.0000kb added|  ERROR| >>> EffectHashMap::HashToName - Match not found for hash 0b0a2639
000564.366| 1248660.0968kb|  11660.0000kb added|  ERROR| >>> EffectHashMap::HashToName - Match not found for hash 0b0a2639
